pk_woo_id,status,operation_key,operation_description,operation_type,operation_subtype,operation_order,priority_score,duration,duration_unit,confirmed_work,confirmed_work_unit,required_skill_desc,predecessor_operation_key,order_basic_start_date,order_basic_end_date,asset_status,asset_description,asset_criticality,asset_address_street,asset_address_door,asset_address_post_code,asset_address_city,asset_address_region,customer_description,is_corrective,duration_minutes,fk_assigned_technician_id,operation_scheduled_start,operation_scheduled_end
1035,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 118,Adequate,Rue de Géronsart ,148.0,5100.0,Namur,Wallonia,Customer 53,1,5,16,2024-11-11 13:35,2024-11-11 13:40
1036,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 118,Adequate,Rue de Géronsart ,148.0,5100.0,Namur,Wallonia,Customer 53,1,5,16,2024-11-11 13:40,2024-11-11 13:45
1037,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 118,Adequate,Rue de Géronsart ,148.0,5100.0,Namur,Wallonia,Customer 53,1,5,16,2024-11-11 13:45,2024-11-11 13:50
1038,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 118,Adequate,Rue de Géronsart ,148.0,5100.0,Namur,Wallonia,Customer 53,1,10,16,2024-11-11 13:50,2024-11-11 14:00
1039,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 119,Bad,Rue de Villers,1.0,6280.0,Charleroi,Wallonia,Customer 54,1,30,12,2024-11-08 08:15,2024-11-08 08:45
1040,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 119,Bad,Rue de Villers,1.0,6280.0,Charleroi,Wallonia,Customer 54,1,60,12,2024-11-08 08:45,2024-11-08 09:45
1041,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 119,Bad,Rue de Villers,1.0,6280.0,Charleroi,Wallonia,Customer 54,1,5,12,2024-11-08 09:45,2024-11-08 09:50
1042,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 119,Bad,Rue de Villers,1.0,6280.0,Charleroi,Wallonia,Customer 54,1,5,12,2024-11-08 09:50,2024-11-08 09:55
1043,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 119,Bad,Rue de Villers,1.0,6280.0,Charleroi,Wallonia,Customer 54,1,5,12,2024-11-08 09:55,2024-11-08 10:00
1044,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 119,Bad,Rue de Villers,1.0,6280.0,Charleroi,Wallonia,Customer 54,1,5,12,2024-11-08 10:00,2024-11-08 10:05
1045,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 119,Bad,Rue de Villers,1.0,6280.0,Charleroi,Wallonia,Customer 54,1,10,12,2024-11-08 10:05,2024-11-08 10:15
1046,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 120,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 55,1,30,16,2024-11-11 14:00,2024-11-11 14:30
1047,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 120,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 55,1,60,16,2024-11-11 14:30,2024-11-11 15:30
1048,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 120,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 55,1,5,16,2024-11-11 15:30,2024-11-11 15:35
1049,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 120,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 55,1,5,16,2024-11-11 15:35,2024-11-11 15:40
1050,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 120,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 55,1,5,16,2024-11-11 15:40,2024-11-11 15:45
1051,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 120,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 55,1,5,16,2024-11-11 15:45,2024-11-11 15:50
1052,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 120,Adequate,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 55,1,10,16,2024-11-11 15:50,2024-11-11 16:00
1060,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 122,Good,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 57,1,30,12,2024-11-12 10:00,2024-11-12 10:30
1061,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 122,Good,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 57,1,60,12,2024-11-12 12:00,2024-11-12 13:00
1062,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 122,Good,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 57,1,5,12,2024-11-12 10:30,2024-11-12 10:35
1063,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 122,Good,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 57,1,5,12,2024-11-12 10:35,2024-11-12 10:40
1064,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 122,Good,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 57,1,5,12,2024-11-12 10:40,2024-11-12 10:45
1065,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 122,Good,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 57,1,5,12,2024-11-12 10:45,2024-11-12 10:50
1066,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 122,Good,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 57,1,10,12,2024-11-12 10:50,2024-11-12 11:00
1067,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 123,Good,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 58,1,30,12,2024-11-12 13:00,2024-11-12 13:30
1068,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 123,Good,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 58,1,60,12,2024-11-12 13:30,2024-11-12 14:30
1069,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 123,Good,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 58,1,5,12,2024-11-12 14:30,2024-11-12 14:35
1070,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 123,Good,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 58,1,5,12,2024-11-12 14:35,2024-11-12 14:40
1071,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 123,Good,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 58,1,5,12,2024-11-12 14:40,2024-11-12 14:45
1072,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 123,Good,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 58,1,5,12,2024-11-12 14:45,2024-11-12 14:50
1073,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 123,Good,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 58,1,10,12,2024-11-12 14:50,2024-11-12 15:00
1074,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 124,Good,Rue de la Loi,200.0,1000.0,Brussels,Brussels,Customer 59,1,30,12,2024-11-12 15:00,2024-11-12 15:30
1075,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 124,Good,Rue de la Loi,200.0,1000.0,Brussels,Brussels,Customer 59,1,60,12,2024-11-12 15:30,2024-11-12 16:30
1076,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 124,Good,Rue de la Loi,200.0,1000.0,Brussels,Brussels,Customer 59,1,5,12,2024-11-12 16:30,2024-11-12 16:35
1077,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 124,Good,Rue de la Loi,200.0,1000.0,Brussels,Brussels,Customer 59,1,5,12,2024-11-12 16:35,2024-11-12 16:40
1078,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 124,Good,Rue de la Loi,200.0,1000.0,Brussels,Brussels,Customer 59,1,5,12,2024-11-12 16:40,2024-11-12 16:45
1079,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 124,Good,Rue de la Loi,200.0,1000.0,Brussels,Brussels,Customer 59,1,5,12,2024-11-12 16:45,2024-11-12 16:50
1080,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 124,Good,Rue de la Loi,200.0,1000.0,Brussels,Brussels,Customer 59,1,10,12,2024-11-12 16:50,2024-11-12 17:00
1081,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 125,Bad,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 60,1,30,12,2024-11-08 10:15,2024-11-08 10:45
1082,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 125,Bad,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 60,1,60,12,2024-11-08 12:00,2024-11-08 13:00
1083,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 125,Bad,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 60,1,5,12,2024-11-08 10:45,2024-11-08 10:50
1084,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 125,Bad,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 60,1,5,12,2024-11-08 10:50,2024-11-08 10:55
1085,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 125,Bad,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 60,1,5,12,2024-11-08 10:55,2024-11-08 11:00
1086,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 125,Bad,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 60,1,5,12,2024-11-08 13:00,2024-11-08 13:05
1087,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 125,Bad,Avenue de la Renaissance,30.0,1000.0,Brussels,Brussels,Customer 60,1,10,12,2024-11-08 13:05,2024-11-08 13:15
1088,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 126,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 61,1,30,16,2024-11-11 16:00,2024-11-11 16:30
1089,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 126,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 61,1,60,17,2024-11-11 07:00,2024-11-11 08:00
1090,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 126,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 61,1,5,16,2024-11-11 16:30,2024-11-11 16:35
1091,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 126,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 61,1,5,16,2024-11-11 16:35,2024-11-11 16:40
1092,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 126,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 61,1,5,16,2024-11-11 16:40,2024-11-11 16:45
1093,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 126,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 61,1,5,16,2024-11-11 16:45,2024-11-11 16:50
1094,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 126,Adequate,Rue de la Science,14.0,1040.0,Brussels,Brussels,Customer 61,1,10,16,2024-11-11 16:50,2024-11-11 17:00
1095,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 127,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 62,1,30,12,2024-11-08 13:15,2024-11-08 13:45
1096,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 127,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 62,1,60,12,2024-11-08 13:45,2024-11-08 14:45
1097,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 127,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 62,1,5,12,2024-11-08 14:45,2024-11-08 14:50
1098,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 127,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 62,1,5,12,2024-11-08 14:50,2024-11-08 14:55
1099,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 127,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 62,1,5,12,2024-11-08 14:55,2024-11-08 15:00
1100,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 127,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 62,1,5,12,2024-11-08 15:00,2024-11-08 15:05
1101,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 127,Bad,Rue Belliard,99.0,1040.0,Brussels,Brussels,Customer 62,1,10,12,2024-11-08 15:05,2024-11-08 15:15
1102,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 128,Adequate,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 51,1,30,17,2024-11-11 08:00,2024-11-11 08:30
1103,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 128,Adequate,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 51,1,60,17,2024-11-11 08:30,2024-11-11 09:30
1104,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 128,Adequate,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 51,1,5,17,2024-11-11 09:30,2024-11-11 09:35
1105,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 128,Adequate,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 51,1,5,17,2024-11-11 09:35,2024-11-11 09:40
1106,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 128,Adequate,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 51,1,5,17,2024-11-11 09:40,2024-11-11 09:45
1107,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 128,Adequate,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 51,1,5,17,2024-11-11 09:45,2024-11-11 09:50
1108,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 128,Adequate,Avenue de la Joyeuse Entrée,1.0,1040.0,Brussels,Brussels,Customer 51,1,10,17,2024-11-11 09:50,2024-11-11 10:00
1109,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 129,Bad,Avenue de la Renaissance,40.0,1000.0,Brussels,Brussels,Customer 52,1,30,12,2024-11-08 15:15,2024-11-08 15:45
1110,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 129,Bad,Avenue de la Renaissance,40.0,1000.0,Brussels,Brussels,Customer 52,1,60,12,2024-11-08 15:45,2024-11-08 16:45
1111,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 129,Bad,Avenue de la Renaissance,40.0,1000.0,Brussels,Brussels,Customer 52,1,5,12,2024-11-08 16:45,2024-11-08 16:50
1112,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 129,Bad,Avenue de la Renaissance,40.0,1000.0,Brussels,Brussels,Customer 52,1,5,12,2024-11-08 16:50,2024-11-08 16:55
1113,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 129,Bad,Avenue de la Renaissance,40.0,1000.0,Brussels,Brussels,Customer 52,1,5,12,2024-11-08 16:55,2024-11-08 17:00
1114,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 129,Bad,Avenue de la Renaissance,40.0,1000.0,Brussels,Brussels,Customer 52,1,5,9,2024-11-08 07:00,2024-11-08 07:05
1115,To do,Corrective-Low-7,System Cleanup and Safety Checks,Corrective,Low,7,4,"10,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",13.0,,,In service,Asset Description 129,Bad,Avenue de la Renaissance,40.0,1000.0,Brussels,Brussels,Customer 52,1,10,9,2024-11-08 07:05,2024-11-08 07:15
1116,To do,Corrective-Low-1,Diagnostics and Troubleshooting,Corrective,Low,1,4,"30,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,In service,Asset Description 130,Good,Bruul,130.0,2800.0,Mechelen,Flanders,Customer 53,1,30,9,2024-11-12 07:00,2024-11-12 07:30
1117,To do,Corrective-Low-2,Component Repair and Replacement,Corrective,Low,2,4,"1,0",Hours,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",8.0,,,In service,Asset Description 130,Good,Bruul,130.0,2800.0,Mechelen,Flanders,Customer 53,1,60,9,2024-11-12 07:30,2024-11-12 08:30
1118,To do,Corrective-Low-3,Control System Checks,Corrective,Low,3,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",9.0,,,In service,Asset Description 130,Good,Bruul,130.0,2800.0,Mechelen,Flanders,Customer 53,1,5,9,2024-11-12 08:30,2024-11-12 08:35
1119,To do,Corrective-Low-4,Testing and Validation,Corrective,Low,4,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",10.0,,,In service,Asset Description 130,Good,Bruul,130.0,2800.0,Mechelen,Flanders,Customer 53,1,5,9,2024-11-12 08:35,2024-11-12 08:40
1120,To do,Corrective-Low-5,Documentation and Reporting,Corrective,Low,5,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",11.0,,,In service,Asset Description 130,Good,Bruul,130.0,2800.0,Mechelen,Flanders,Customer 53,1,5,9,2024-11-12 08:40,2024-11-12 08:45
1121,To do,Corrective-Low-6,Post-Maintenance Adjustments,Corrective,Low,6,4,"5,0",Minutes,"0,0",Minutes,"Electrician, Mecanician, Inspector Junior, Inspector Senior",12.0,,,In service,Asset Description 130,Good,Bruul,130.0,2800.0,Mechelen,Flanders,Customer 53,1,5,9,2024-11-12 08:45,2024-11-12 08:50
