pk_woo_id,status,fk_operation_id,operation_key,operation_description,duration,duration_unit,predecessor_operation_key,fk_required_skill_id,required_skill_desc,order_basic_start_date,order_basic_end_date,operation_scheduled_start,operation_scheduled_end,confirmed_work,confirmed_work_unit,fk_assigned_technician_id,operation_type,operation_subtype,operation_order,fk_asset_id,priority_score
1020,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,116.0,1
1021,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,116.0,1
1022,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,116.0,1
1023,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,116.0,1
1024,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,116.0,1
1025,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,117.0,1
1026,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,117.0,1
1027,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,117.0,1
1028,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,117.0,1
1029,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,117.0,1
1030,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,117.0,1
1031,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,117.0,1
1032,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,118.0,1
1033,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,118.0,1
1034,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,118.0,1
1035,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,118.0,1
1036,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,118.0,1
1037,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,118.0,1
1038,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,118.0,1
1039,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,119.0,1
1040,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,119.0,1
1041,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,119.0,1
1042,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,119.0,1
1043,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,119.0,1
1044,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,119.0,1
1045,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,119.0,1
1046,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,120.0,1
1047,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,120.0,1
1048,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,120.0,1
1049,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,120.0,1
1050,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,120.0,1
1051,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,120.0,1
1052,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,120.0,1
1060,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,122.0,1
1061,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,122.0,1
1062,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,122.0,1
1063,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,122.0,1
1064,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,122.0,1
1065,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,122.0,1
1066,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,122.0,1
1067,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,123.0,1
1068,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,123.0,1
1069,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,123.0,1
1070,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,123.0,1
1071,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,123.0,1
1072,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,123.0,1
1073,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,123.0,1
1074,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,124.0,1
1075,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,124.0,1
1076,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,124.0,1
1077,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,124.0,1
1078,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,124.0,1
1079,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,124.0,1
1080,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,124.0,1
1081,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,125.0,1
1082,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,125.0,1
1083,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,125.0,1
1084,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,125.0,1
1085,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,125.0,1
1086,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,125.0,1
1087,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,125.0,1
1088,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,126.0,1
1089,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,126.0,1
1090,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,126.0,1
1091,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,126.0,1
1092,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,126.0,1
1093,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,126.0,1
1094,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,126.0,1
1095,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,127.0,1
1096,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,127.0,1
1097,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,127.0,1
1098,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,127.0,1
1099,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,127.0,1
1100,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,127.0,1
1101,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,127.0,1
1102,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,128.0,1
1103,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,128.0,1
1104,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,128.0,1
1105,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,128.0,1
1106,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,128.0,1
1107,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,128.0,1
1108,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,128.0,1
1109,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,129.0,1
1110,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,129.0,1
1111,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,129.0,1
1112,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,129.0,1
1113,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,129.0,1
1114,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,129.0,1
1115,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,129.0,1
1116,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,130.0,1
1117,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,130.0,1
1118,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,130.0,1
1119,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,130.0,1
1120,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,130.0,1
1121,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,130.0,1
1122,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,130.0,1
1123,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,131.0,1
1124,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,131.0,1
1125,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,131.0,1
1126,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,131.0,1
1127,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,131.0,1
1128,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,131.0,1
1129,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,131.0,1
1130,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,132.0,1
1131,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,132.0,1
1132,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,132.0,1
1133,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,132.0,1
1134,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,132.0,1
1135,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,132.0,1
1136,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,132.0,1
1137,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,133.0,1
1138,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,133.0,1
1139,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,133.0,1
1140,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,133.0,1
1141,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,133.0,1
1142,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,133.0,1
1143,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,133.0,1
1144,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,134.0,1
1145,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,134.0,1
1146,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,134.0,1
1147,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,134.0,1
1148,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,134.0,1
1149,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,134.0,1
1150,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,134.0,1
1151,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,135.0,1
1152,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,135.0,1
